User_ID,Age,Gender,Digital_Persona,UI_Preference,Theme_Choice,Daily_Screen_Time_Hours,Layout_Preference,Device_Type,Accessibility_Features_Used,Usage_Pattern,Click_Rate,Bounce_Rate,Avg_Session_Duration_Min,Weekly_App_Interactions,UI_Satisfaction_Score,Beta_Feature_OptIn,Color_Blind_Mode,Region,Preferred_Font_Size,Voice_Assistant_Use,Push_Notifications,InApp_Feedback_Given,Preferred_Interaction,Custom_Shortcuts_Used,Two_Factor_Enabled,Language,Multi_Device_Use,Cloud_Sync,Personalization_Level
UX2673,50,Other,Maximalist,Dark Mode,Bold,3.1,Tabular,Desktop,Magnification,Weekend Use,0.48,0.73,2.39,56,5,False,False,EU,Medium,Never,Important Only,Yes,Tap,False,True,Hindi,True,False,High
UX2674,30,Non-Binary,Aesthetic,High Contrast,Neon,7.9,List,Android,Magnification,Evening Only,0.77,0.23,9.78,39,2,True,True,EU,Large,Never,All,Yes,Gestures,True,True,Hindi,False,False,Low
UX2675,43,Male,Trendy,High Contrast,Earth Tones,7.4,Tabular,Desktop,None,Always On,0.97,0.14,6.73,78,9,True,False,SA,Large,Daily,All,Yes,Tap,True,False,Arabic,True,True,Moderate
UX2676,39,Non-Binary,Aesthetic,High Contrast,Monochrome,4.3,List,Desktop,VoiceOver,Night Owl,0.51,0.42,12.64,18,5,True,False,AS,Extra Large,Occasional,None,Yes,Voice,True,True,Spanish,True,True,Moderate
UX2677,56,Male,Trendy,Notifications Off,Neon,8.4,Grid,Desktop,Haptic Feedback,Always On,0.31,0.43,1.82,95,8,True,True,AU,Large,Daily,All,No,Swipe,False,False,Spanish,False,False,None
UX2678,19,Male,Aesthetic,Silent Mode,Pastel,10.2,Tabular,Desktop,Color Correction,Weekend Use,0.95,0.46,3.31,18,4,True,True,AU,Small,Daily,Important Only,No,Swipe,True,True,Mandarin,True,False,None
UX2679,55,Female,Trendy,Silent Mode,Monochrome,2.4,Grid,Tablet,Subtitles,Morning Heavy,0.64,0.76,17.44,37,9,False,False,AS,Extra Large,Never,Important Only,Yes,Voice,False,False,English,False,False,Low
UX2680,56,Female,Aesthetic,Gesture Nav,Earth Tones,7.0,Card-based,Android,Haptic Feedback,Morning Heavy,0.19,0.18,11.76,56,7,True,False,AU,Extra Large,Daily,None,No,Gestures,False,True,Spanish,False,False,Moderate
UX2681,43,Female,Tech-savvy,Notifications Off,Bold,8.9,Grid,Desktop,Color Correction,Night Owl,0.62,0.66,14.53,5,2,False,False,NA,Large,Occasional,None,No,Voice,False,True,Hindi,False,True,None
UX2682,32,Other,Minimalist,Dark Mode,Bold,4.5,Grid,Tablet,Magnification,Morning Heavy,0.55,0.37,17.0,38,3,True,False,AU,Extra Large,Occasional,All,Yes,Tap,False,True,French,True,True,None
UX2683,51,Other,Traditional,Adaptive UI,Earth Tones,5.1,Custom,Tablet,Haptic Feedback,Weekend Use,0.87,0.35,9.81,23,2,True,False,AU,Small,Occasional,None,Yes,Gestures,False,True,English,True,True,High
UX2684,59,Female,Maximalist,Gesture Nav,Bold,8.1,List,Android,Color Correction,Weekend Use,0.58,0.85,15.46,28,5,False,True,AF,Small,Daily,Important Only,No,Gestures,True,True,Mandarin,False,True,Low
UX2685,57,Other,Minimalist,Notifications Off,Earth Tones,11.0,Card-based,Desktop,Magnification,Weekend Use,0.33,0.3,10.97,8,2,False,False,NA,Medium,Occasional,None,No,Tap,False,False,Hindi,False,True,None
UX2686,28,Non-Binary,Maximalist,Adaptive UI,Muted,10.1,Grid,Tablet,Magnification,Evening Only,0.71,0.61,5.23,40,5,True,True,SA,Small,Occasional,None,No,Gestures,False,False,Hindi,True,False,Low
UX2687,20,Non-Binary,Trendy,Dark Mode,Muted,7.8,Card-based,iOS,Magnification,Weekend Use,0.59,0.32,7.42,81,9,False,True,EU,Medium,Daily,Important Only,Yes,Voice,True,True,French,True,False,Moderate
UX2688,23,Other,Tech-savvy,High Contrast,Pastel,9.3,List,iOS,Magnification,Night Owl,0.31,0.51,10.32,62,2,True,True,AU,Extra Large,Daily,All,Yes,Voice,True,False,Mandarin,False,True,Low
UX2689,26,Other,Eco-conscious,Gesture Nav,Earth Tones,5.6,List,Android,Magnification,Always On,0.62,0.73,7.02,36,9,False,True,SA,Medium,Daily,All,Yes,Swipe,False,False,English,False,True,None
UX2690,23,Non-Binary,Traditional,Gesture Nav,Earth Tones,8.4,List,Desktop,None,Morning Heavy,0.84,0.81,7.38,13,7,False,False,SA,Large,Daily,None,Yes,Tap,False,False,Hindi,False,False,High
UX2691,26,Male,Tech-savvy,Silent Mode,Bold,6.7,Tabular,Android,Haptic Feedback,Night Owl,0.13,0.77,7.41,84,7,True,False,NA,Medium,Never,Important Only,No,Gestures,False,False,Arabic,True,False,Low
UX2692,56,Non-Binary,Aesthetic,Silent Mode,Earth Tones,3.9,List,Android,Color Correction,Always On,0.67,0.57,3.33,71,5,True,False,EU,Large,Daily,Important Only,Yes,Gestures,True,True,Hindi,False,True,Low
UX2693,48,Non-Binary,Maximalist,Notifications Off,Pastel,9.0,Card-based,Android,None,Night Owl,0.41,0.3,2.61,24,8,False,True,AF,Extra Large,Daily,Important Only,No,Gestures,False,True,Arabic,True,True,Moderate
UX2694,49,Other,Tech-savvy,High Contrast,Neon,7.6,Card-based,Desktop,None,Night Owl,0.36,0.63,1.88,78,7,True,True,SA,Medium,Occasional,All,No,Voice,False,False,Arabic,False,False,High
UX2695,58,Non-Binary,Maximalist,Adaptive UI,Bold,5.6,Grid,Tablet,VoiceOver,Evening Only,0.45,0.67,3.11,66,6,False,False,AF,Small,Occasional,Important Only,No,Tap,True,True,English,True,True,Low
UX2696,29,Other,Maximalist,Notifications Off,Pastel,11.1,Tabular,Desktop,VoiceOver,Morning Heavy,0.41,0.11,7.53,62,2,False,True,EU,Large,Daily,Important Only,No,Voice,True,True,English,False,True,High
UX2697,25,Other,Aesthetic,Dark Mode,Monochrome,2.2,Custom,Tablet,VoiceOver,Always On,0.85,0.45,12.28,26,6,True,False,EU,Extra Large,Daily,All,Yes,Gestures,True,True,French,True,False,None
UX2698,25,Female,Eco-conscious,Silent Mode,Bold,5.2,Custom,Android,Subtitles,Weekend Use,0.35,0.77,4.57,71,2,False,True,NA,Small,Daily,Important Only,No,Voice,False,True,Hindi,True,False,High
UX2699,45,Non-Binary,Trendy,Notifications Off,Monochrome,2.6,List,Desktop,VoiceOver,Night Owl,0.76,0.49,17.87,79,1,True,True,AS,Large,Occasional,All,No,Gestures,False,False,English,True,False,None
UX2700,37,Male,Aesthetic,Dark Mode,Earth Tones,9.7,Custom,Tablet,Color Correction,Evening Only,0.18,0.35,16.36,93,9,True,True,AU,Extra Large,Occasional,None,Yes,Gestures,False,False,English,True,True,Moderate
UX2701,24,Female,Maximalist,Gesture Nav,Earth Tones,9.0,Custom,Desktop,None,Always On,0.96,0.8,10.89,52,5,False,True,NA,Extra Large,Daily,None,No,Voice,True,False,French,True,False,Moderate
UX2702,28,Other,Aesthetic,Notifications Off,Earth Tones,5.3,Custom,iOS,Color Correction,Always On,0.66,0.22,14.76,12,4,True,True,AF,Small,Occasional,None,Yes,Gestures,True,True,French,True,True,Moderate
UX2703,37,Other,Tech-savvy,Notifications Off,Bold,8.8,Custom,Desktop,Haptic Feedback,Weekend Use,0.74,0.27,7.96,77,8,False,True,NA,Extra Large,Occasional,None,Yes,Voice,False,False,Hindi,False,False,None
UX2704,33,Male,Trendy,Notifications Off,Earth Tones,6.0,Grid,Desktop,VoiceOver,Morning Heavy,0.37,0.65,1.7,19,5,False,True,EU,Medium,Daily,None,Yes,Swipe,True,False,Mandarin,False,True,Low
UX2705,21,Other,Tech-savvy,Dark Mode,Pastel,9.6,List,Desktop,Subtitles,Weekend Use,0.47,0.38,18.18,36,7,True,False,SA,Extra Large,Occasional,All,Yes,Voice,True,False,Spanish,False,True,None
UX2706,23,Non-Binary,Minimalist,Silent Mode,Monochrome,6.5,Tabular,Tablet,Haptic Feedback,Weekend Use,0.3,0.67,3.43,57,3,True,False,AU,Large,Daily,All,No,Swipe,True,False,Hindi,True,False,High
UX2707,39,Female,Minimalist,Silent Mode,Bold,6.1,Card-based,Desktop,Subtitles,Evening Only,0.94,0.23,19.01,71,8,False,True,AU,Large,Never,All,Yes,Swipe,True,True,Spanish,True,True,High
UX2708,43,Other,Traditional,Silent Mode,Earth Tones,11.3,Tabular,Android,Haptic Feedback,Evening Only,0.54,0.3,11.87,8,8,True,True,AS,Large,Never,Important Only,No,Voice,False,False,Mandarin,False,True,None
UX2709,20,Other,Trendy,Dark Mode,Neon,4.5,Card-based,Tablet,None,Always On,0.67,0.23,6.81,34,3,False,False,EU,Medium,Never,None,No,Tap,False,True,Arabic,True,False,Moderate
UX2710,58,Male,Eco-conscious,Gesture Nav,Neon,3.2,Tabular,iOS,Color Correction,Always On,0.76,0.86,10.41,17,9,False,True,AU,Small,Occasional,Important Only,Yes,Tap,True,True,Hindi,True,True,Moderate
UX2711,59,Non-Binary,Trendy,Dark Mode,Neon,7.8,Tabular,Desktop,Magnification,Morning Heavy,0.43,0.42,10.53,25,8,False,False,AU,Medium,Never,Important Only,No,Voice,True,False,English,False,False,High
UX2712,31,Other,Trendy,Adaptive UI,Monochrome,11.7,List,Tablet,Color Correction,Always On,0.75,0.37,1.44,45,1,False,False,SA,Medium,Occasional,Important Only,No,Voice,True,True,French,False,True,High
UX2713,28,Male,Traditional,Silent Mode,Pastel,5.8,Card-based,Tablet,VoiceOver,Morning Heavy,0.71,0.11,7.75,23,8,False,False,AF,Medium,Daily,None,No,Gestures,True,True,Hindi,False,False,Low
UX2714,35,Other,Trendy,High Contrast,Pastel,2.6,Card-based,iOS,Magnification,Night Owl,0.74,0.22,15.06,52,4,True,False,AF,Extra Large,Never,Important Only,Yes,Gestures,True,False,French,False,False,Low
UX2715,29,Male,Minimalist,Notifications Off,Bold,5.4,Custom,Tablet,Subtitles,Always On,0.54,0.44,10.69,90,6,False,False,AF,Small,Occasional,None,No,Voice,False,False,Arabic,False,True,Low
UX2716,40,Male,Maximalist,Dark Mode,Bold,7.1,Grid,Desktop,None,Evening Only,0.44,0.15,5.64,67,9,False,True,NA,Extra Large,Never,None,Yes,Tap,True,False,French,False,False,High
UX2717,29,Non-Binary,Trendy,Notifications Off,Bold,3.6,Card-based,Tablet,None,Night Owl,0.3,0.51,7.37,24,5,False,True,AF,Medium,Occasional,None,Yes,Gestures,False,False,Arabic,False,False,Low
UX2718,30,Other,Aesthetic,Gesture Nav,Muted,8.6,Card-based,iOS,Subtitles,Weekend Use,0.84,0.46,17.4,68,7,False,False,AF,Large,Occasional,Important Only,Yes,Gestures,False,False,Mandarin,True,True,High
UX2719,42,Non-Binary,Eco-conscious,Dark Mode,Earth Tones,12.0,Card-based,Android,VoiceOver,Night Owl,0.65,0.71,10.99,41,1,False,True,NA,Medium,Daily,None,No,Tap,True,True,Arabic,True,False,High
UX2720,36,Male,Trendy,Dark Mode,Monochrome,6.5,Custom,iOS,Subtitles,Evening Only,0.5,0.63,11.04,35,9,False,False,SA,Small,Occasional,None,No,Voice,False,False,Spanish,True,False,None
UX2721,53,Female,Maximalist,Notifications Off,Pastel,5.5,List,Tablet,Haptic Feedback,Always On,0.95,0.46,19.27,78,6,True,True,EU,Large,Occasional,All,No,Tap,True,True,Hindi,True,False,Low
UX2722,25,Other,Maximalist,Silent Mode,Monochrome,6.0,Card-based,iOS,VoiceOver,Always On,0.14,0.28,7.1,22,4,True,True,AU,Small,Never,Important Only,Yes,Swipe,True,True,Arabic,False,False,None
UX2723,46,Female,Maximalist,Notifications Off,Neon,3.2,List,Desktop,Magnification,Evening Only,0.87,0.68,10.11,24,6,False,True,AS,Medium,Daily,All,No,Gestures,True,False,Hindi,True,True,None
UX2724,49,Other,Tech-savvy,Silent Mode,Bold,10.8,Card-based,Desktop,Subtitles,Night Owl,1.0,0.67,16.42,86,5,False,True,AU,Small,Occasional,All,Yes,Gestures,False,True,Mandarin,True,False,Low
UX2725,35,Non-Binary,Aesthetic,Adaptive UI,Monochrome,6.1,List,iOS,VoiceOver,Night Owl,0.9,0.22,15.42,15,3,False,True,AF,Extra Large,Never,Important Only,Yes,Gestures,False,True,Arabic,True,False,High
UX2726,23,Non-Binary,Eco-conscious,Silent Mode,Neon,5.9,Card-based,iOS,Magnification,Morning Heavy,0.83,0.83,6.05,90,7,True,True,AF,Large,Daily,All,No,Tap,False,False,Mandarin,True,False,High
UX2727,35,Non-Binary,Traditional,High Contrast,Pastel,8.6,Custom,Desktop,Subtitles,Morning Heavy,0.44,0.15,3.87,48,3,False,True,AU,Small,Occasional,None,No,Tap,True,False,Spanish,False,True,High
UX2728,36,Non-Binary,Maximalist,Notifications Off,Monochrome,6.4,Card-based,Tablet,None,Morning Heavy,0.31,0.14,14.31,86,2,False,True,AU,Large,Never,All,Yes,Voice,False,True,English,True,True,Low
UX2729,39,Non-Binary,Aesthetic,Adaptive UI,Muted,8.5,Grid,Desktop,Subtitles,Evening Only,0.76,0.25,5.9,68,4,False,False,AF,Large,Daily,All,Yes,Gestures,False,True,Mandarin,False,False,High
UX2730,54,Female,Traditional,Silent Mode,Pastel,2.6,Card-based,Desktop,Color Correction,Morning Heavy,0.37,0.83,18.53,38,7,False,False,NA,Medium,Daily,None,No,Swipe,False,True,English,False,False,None
UX2731,49,Non-Binary,Eco-conscious,Silent Mode,Muted,10.1,Grid,Android,Subtitles,Weekend Use,0.26,0.52,3.46,91,5,False,True,NA,Medium,Daily,All,No,Voice,True,True,Mandarin,True,True,Moderate
UX2732,58,Male,Trendy,High Contrast,Pastel,11.4,Custom,iOS,Color Correction,Morning Heavy,0.81,0.73,7.05,69,9,False,True,NA,Large,Daily,None,No,Tap,False,True,Arabic,False,False,Low
UX2733,20,Male,Maximalist,Adaptive UI,Monochrome,8.5,Grid,iOS,Magnification,Evening Only,0.38,0.28,2.04,59,7,True,True,AS,Small,Occasional,Important Only,Yes,Swipe,True,False,English,True,False,Moderate
UX2734,45,Female,Traditional,Gesture Nav,Earth Tones,11.5,Custom,iOS,Subtitles,Always On,0.92,0.49,14.36,78,9,False,False,EU,Large,Occasional,All,No,Voice,False,False,Mandarin,False,False,None
UX2735,27,Other,Aesthetic,Adaptive UI,Earth Tones,3.5,Card-based,Android,Magnification,Evening Only,0.86,0.39,17.93,5,9,False,True,AF,Medium,Daily,Important Only,No,Tap,False,False,Hindi,False,False,Moderate
UX2736,52,Male,Minimalist,Notifications Off,Bold,6.8,List,Tablet,Magnification,Night Owl,0.86,0.76,13.08,42,2,False,True,SA,Small,Daily,All,Yes,Swipe,False,False,Mandarin,False,True,None
UX2737,46,Other,Tech-savvy,Notifications Off,Pastel,8.0,Custom,Tablet,VoiceOver,Morning Heavy,0.79,0.12,18.82,13,1,False,False,AU,Large,Occasional,None,Yes,Voice,True,True,English,True,True,Moderate
UX2738,32,Female,Tech-savvy,Silent Mode,Bold,7.8,Tabular,iOS,Magnification,Weekend Use,0.89,0.3,3.44,99,4,False,False,AU,Medium,Never,All,No,Swipe,True,False,Hindi,True,True,Moderate
UX2739,50,Other,Eco-conscious,Gesture Nav,Monochrome,6.0,Card-based,Desktop,Magnification,Weekend Use,0.83,0.22,2.67,75,4,False,False,AF,Large,Daily,Important Only,No,Tap,False,False,Mandarin,True,True,High
UX2740,24,Other,Aesthetic,Adaptive UI,Neon,5.4,List,Tablet,Subtitles,Always On,0.64,0.79,16.93,21,2,False,True,AF,Large,Occasional,None,No,Voice,False,True,English,True,True,Moderate
UX2741,29,Other,Minimalist,Adaptive UI,Bold,3.3,List,Desktop,Subtitles,Morning Heavy,0.37,0.47,17.25,56,3,False,False,AF,Large,Occasional,None,Yes,Tap,True,True,Spanish,False,False,None
UX2742,47,Other,Trendy,Gesture Nav,Pastel,5.9,Custom,Tablet,None,Morning Heavy,0.9,0.42,16.79,22,3,False,True,AU,Small,Never,Important Only,No,Gestures,True,True,French,True,True,None
UX2743,38,Female,Eco-conscious,Adaptive UI,Muted,3.6,Grid,Android,VoiceOver,Evening Only,0.86,0.46,16.18,67,5,True,False,AF,Medium,Occasional,Important Only,Yes,Gestures,False,False,Spanish,False,False,None
UX2744,48,Male,Eco-conscious,Notifications Off,Bold,9.3,Custom,iOS,Magnification,Always On,0.53,0.88,7.88,37,1,True,True,AU,Medium,Daily,All,No,Swipe,False,False,English,False,True,Low
UX2745,41,Non-Binary,Aesthetic,Notifications Off,Earth Tones,4.1,Custom,iOS,VoiceOver,Night Owl,0.14,0.78,5.13,8,9,True,True,EU,Extra Large,Occasional,All,Yes,Gestures,True,True,Arabic,False,False,None
UX2746,37,Other,Aesthetic,Notifications Off,Bold,2.6,Grid,Desktop,Color Correction,Weekend Use,0.67,0.67,18.65,91,8,False,True,SA,Large,Daily,None,No,Tap,False,True,Arabic,False,True,Low
UX2747,54,Male,Minimalist,Dark Mode,Bold,7.5,Grid,Android,Magnification,Morning Heavy,0.15,0.33,6.83,79,8,True,False,NA,Large,Occasional,Important Only,No,Swipe,True,False,French,False,True,None
UX2748,21,Male,Traditional,Notifications Off,Pastel,8.0,List,Desktop,VoiceOver,Evening Only,0.93,0.23,8.57,56,3,True,True,SA,Extra Large,Daily,Important Only,No,Voice,False,True,English,False,False,Low
UX2749,45,Female,Trendy,Adaptive UI,Bold,10.7,Grid,Desktop,None,Evening Only,0.97,0.84,14.29,13,2,True,True,AF,Large,Daily,All,Yes,Tap,False,True,Hindi,False,False,Moderate
UX2750,37,Male,Eco-conscious,High Contrast,Neon,7.8,Custom,Android,None,Morning Heavy,0.27,0.44,6.57,68,1,True,True,SA,Small,Occasional,All,Yes,Voice,False,True,Mandarin,False,False,Moderate
UX2751,41,Female,Aesthetic,Dark Mode,Bold,5.5,Card-based,iOS,Magnification,Night Owl,0.71,0.32,16.56,34,6,False,False,AF,Extra Large,Daily,None,Yes,Voice,False,False,Spanish,False,True,None
UX2752,49,Other,Aesthetic,High Contrast,Earth Tones,10.0,Grid,iOS,Color Correction,Always On,0.18,0.48,2.33,12,1,True,True,SA,Medium,Occasional,Important Only,Yes,Voice,True,False,Hindi,False,True,Low
UX2753,58,Other,Trendy,Dark Mode,Monochrome,7.4,Tabular,Android,None,Always On,0.76,0.83,16.03,9,5,True,True,AS,Large,Occasional,Important Only,No,Voice,False,False,Spanish,False,False,High
UX2754,53,Non-Binary,Tech-savvy,Adaptive UI,Muted,2.8,Custom,Desktop,None,Night Owl,0.41,0.41,12.44,80,9,False,True,SA,Medium,Occasional,Important Only,Yes,Tap,False,True,French,True,True,High
UX2755,51,Non-Binary,Minimalist,High Contrast,Pastel,7.7,Custom,Desktop,Color Correction,Always On,0.71,0.55,11.89,67,9,True,True,NA,Large,Daily,Important Only,Yes,Gestures,False,True,French,False,False,High
UX2756,53,Non-Binary,Minimalist,Adaptive UI,Pastel,11.1,Tabular,Android,VoiceOver,Evening Only,0.44,0.74,9.71,5,4,False,False,NA,Extra Large,Occasional,All,No,Tap,False,False,French,True,True,Moderate
UX2757,19,Male,Eco-conscious,Silent Mode,Bold,6.0,List,iOS,None,Always On,0.23,0.44,6.26,19,7,True,True,SA,Medium,Never,All,Yes,Gestures,False,True,Hindi,True,False,Moderate
UX2758,32,Other,Trendy,Gesture Nav,Muted,5.0,List,Tablet,Subtitles,Evening Only,0.47,0.29,9.82,93,7,True,False,AU,Large,Daily,All,No,Voice,False,True,Hindi,False,False,Low
UX2759,51,Female,Traditional,Gesture Nav,Neon,3.4,List,Android,Haptic Feedback,Morning Heavy,0.2,0.9,9.55,86,4,True,False,AU,Small,Never,None,Yes,Gestures,True,False,French,False,True,None
UX2760,53,Non-Binary,Trendy,Dark Mode,Monochrome,3.5,List,Android,Haptic Feedback,Always On,0.62,0.87,12.09,42,5,False,True,AU,Extra Large,Never,Important Only,Yes,Voice,False,True,Hindi,False,False,Moderate
UX2761,23,Female,Maximalist,Silent Mode,Muted,6.3,Custom,Desktop,None,Always On,0.14,0.77,6.35,46,9,True,False,SA,Large,Never,All,No,Swipe,True,True,French,False,True,None
UX2762,56,Female,Traditional,Notifications Off,Bold,8.0,Card-based,iOS,VoiceOver,Always On,0.57,0.65,2.47,50,7,True,False,AU,Large,Never,Important Only,No,Voice,True,True,Hindi,True,True,High
UX2763,59,Non-Binary,Aesthetic,Gesture Nav,Earth Tones,2.8,Custom,iOS,VoiceOver,Night Owl,0.9,0.34,3.76,57,7,False,False,EU,Large,Occasional,All,No,Gestures,True,True,French,True,True,High
UX2764,29,Other,Aesthetic,Notifications Off,Earth Tones,11.4,Grid,Desktop,Magnification,Morning Heavy,0.85,0.83,14.28,30,7,True,True,SA,Extra Large,Never,None,No,Swipe,True,False,Mandarin,False,False,None
UX2765,20,Non-Binary,Minimalist,Dark Mode,Earth Tones,9.6,Tabular,Desktop,Subtitles,Night Owl,0.89,0.32,1.43,65,9,True,False,NA,Large,Daily,All,Yes,Swipe,False,True,Mandarin,True,False,Low
UX2766,35,Female,Tech-savvy,High Contrast,Muted,7.9,List,Android,VoiceOver,Evening Only,0.93,0.74,17.27,71,5,True,False,AU,Large,Never,None,Yes,Voice,False,False,Spanish,False,False,High
UX2767,57,Non-Binary,Maximalist,Dark Mode,Pastel,10.3,Card-based,Desktop,Color Correction,Always On,0.19,0.83,14.19,58,6,True,True,AS,Medium,Never,Important Only,No,Tap,False,False,Spanish,False,True,Low
UX2768,38,Female,Minimalist,Adaptive UI,Neon,2.8,List,Tablet,Subtitles,Always On,0.22,0.58,15.59,26,3,True,True,AU,Medium,Never,All,No,Gestures,True,False,French,False,True,High
UX2769,32,Female,Traditional,Dark Mode,Bold,6.8,Grid,Desktop,Haptic Feedback,Always On,0.6,0.74,16.88,30,1,False,False,NA,Extra Large,Occasional,All,Yes,Swipe,False,False,Spanish,True,False,Moderate
UX2770,50,Non-Binary,Trendy,Adaptive UI,Pastel,8.3,Tabular,Tablet,Subtitles,Evening Only,0.9,0.73,3.33,87,2,False,False,EU,Extra Large,Never,All,No,Tap,True,True,Hindi,True,True,High
UX2771,52,Male,Maximalist,Silent Mode,Earth Tones,10.3,Grid,Desktop,Color Correction,Always On,0.98,0.25,16.63,64,8,False,False,SA,Small,Never,Important Only,Yes,Voice,True,True,French,True,True,Low
UX2772,43,Non-Binary,Traditional,Adaptive UI,Monochrome,9.8,Grid,Android,None,Weekend Use,0.14,0.63,10.59,43,1,True,True,AU,Large,Never,None,No,Voice,False,False,Mandarin,False,True,Moderate
UX2773,25,Male,Trendy,Gesture Nav,Pastel,4.8,Custom,Android,Color Correction,Night Owl,0.42,0.17,17.82,40,7,True,False,AS,Medium,Daily,None,No,Voice,True,False,Arabic,True,False,High
UX2774,53,Female,Maximalist,Silent Mode,Neon,11.4,Card-based,Android,Color Correction,Evening Only,0.29,0.51,17.85,25,5,True,True,NA,Medium,Occasional,All,No,Voice,True,False,Mandarin,False,False,Moderate
UX2775,47,Female,Traditional,High Contrast,Bold,3.2,Tabular,iOS,None,Weekend Use,0.78,0.23,1.46,45,6,True,False,AS,Large,Occasional,Important Only,No,Gestures,True,False,English,False,False,Moderate
UX2776,40,Male,Maximalist,Adaptive UI,Muted,10.8,Grid,Desktop,None,Morning Heavy,0.68,0.43,8.27,52,8,True,False,AF,Large,Occasional,None,Yes,Swipe,True,True,Mandarin,True,True,High
UX2777,59,Female,Minimalist,Silent Mode,Earth Tones,11.7,Tabular,Android,None,Evening Only,0.21,0.77,11.0,30,4,False,True,NA,Extra Large,Daily,None,No,Gestures,False,False,English,False,True,None
UX2778,31,Male,Maximalist,Gesture Nav,Neon,3.8,Tabular,Tablet,None,Night Owl,0.54,0.89,13.89,67,6,False,False,AF,Small,Never,None,Yes,Swipe,True,False,Spanish,False,False,None
UX2779,31,Male,Trendy,Gesture Nav,Monochrome,9.2,Custom,iOS,None,Morning Heavy,0.72,0.35,6.44,81,3,False,True,AS,Small,Daily,None,No,Tap,True,True,Mandarin,False,False,Low
UX2780,19,Female,Traditional,Dark Mode,Earth Tones,2.4,Grid,iOS,Color Correction,Night Owl,0.8,0.53,5.79,40,7,True,False,SA,Extra Large,Occasional,None,No,Tap,True,False,Arabic,False,False,Low
UX2781,54,Other,Tech-savvy,Dark Mode,Monochrome,6.1,Grid,Tablet,Magnification,Morning Heavy,0.12,0.51,8.24,28,2,False,True,SA,Extra Large,Occasional,All,Yes,Swipe,False,True,Hindi,True,True,High
UX2782,22,Male,Tech-savvy,Dark Mode,Earth Tones,7.2,Card-based,Android,Magnification,Evening Only,0.9,0.86,10.52,94,8,False,True,SA,Medium,Occasional,All,No,Voice,False,True,Mandarin,False,False,Moderate
